"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"LeoLuster01","2019-09-29 16:53","0","1","okay yeah, thats what i think.    If i fair spike your firefox but i get burnt, i think it should be a ztd 😦","","","","1178457734821359618","https://twitter.com/LeoLuster01/status/1178457734821359618","😦"
"CapricePhillips","2019-09-29 16:52","1","16","Why is this so loud?! 😦😦😦 https://twitter.com/astronaia/status/1178371279503708166 …","","","","1178457474443206656","https://twitter.com/CapricePhillips/status/1178457474443206656","😦 😳 😱"
"Cheyenne1602","2019-09-29 16:51","0","2","Did BTS even go on break 😦 https://twitter.com/Cheyenne1602/status/1178455122684383232 …pic.twitter.com/vZDT1QAYk7","","","","1178457401504206849","https://twitter.com/Cheyenne1602/status/1178457401504206849","😦"
"elzappata","2019-09-29 16:50","0","5","Oh man! Thanks for 1k of likes 😦😦😦😦","","","","1178457106577575937","https://twitter.com/elzappata/status/1178457106577575937","😦 😭 💖 💕"
"oneyoutoo1","2019-09-29 16:49","0","1","Stay well -  🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️take some me time. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️","","","","1178456873634275328","https://twitter.com/oneyoutoo1/status/1178456873634275328","🤦🏻‍♀️ 😦 ❤️ ❤️ ❤️ ❤️ ❤️ 🤷‍♀️ 👏 ❤️ ❤️ 🕊 ☺️ 😴 😴"
"ern_szhra","2019-09-29 16:49","0","0","😦seongjoong 😦 went live 😦 when  I was 😦 asleep 😦","","","","1178456825760378880","https://twitter.com/ern_szhra/status/1178456825760378880","😦 😦 😦 😦 😦"
"Ryandoanasaur","2019-09-29 16:47","0","0","My mom just noticed and the first thing she said was “ew whats wrong with your face” 😦😦😦😦","","","","1178456365016084480","https://twitter.com/Ryandoanasaur/status/1178456365016084480","😦 😂 😂 😂"
"BriannaRGist","2019-09-29 16:46","1","0","I remember this and honestly I was thinking he didn't have to drag Lita like that everyone else got off lightly but he threw the whole tree at Lita . I was like 🤭🤭🤭🤭🤭🤭 til this day it was like damn he went there. her own boyfriend didn't even want to touch her after that 🤭","","","","1178456166466297864","https://twitter.com/BriannaRGist/status/1178456166466297864","🤭 😬 😱 😦 😂 🤣 🤣"
"nige4tographer","2019-09-29 16:46","0","1","Going to clear my browser cache after that Faily Fail visit 😦","","","","1178456080348786690","https://twitter.com/nige4tographer/status/1178456080348786690","😦"
"MillionaireMarv","2019-09-29 16:46","0","0","Watching13 sins. 😦","","","","1178455963038294016","https://twitter.com/MillionaireMarv/status/1178455963038294016","😦"
"Kirsten_LP","2019-09-29 16:45","0","1","I cannot explain to you how much I did not know this person, never even had more than one phone convo (months ago btw) and they were acting like we had had something - Bare chatting about me to their friends... you hate to see it 😦","","","","1178455856381399040","https://twitter.com/Kirsten_LP/status/1178455856381399040","😦"
"MeetMeInZain","2019-09-29 16:45","0","2","Don’t steal my meme 😦😦 https://twitter.com/saintlikevic/status/1178454631413891073 …","","","","1178455690786025472","https://twitter.com/MeetMeInZain/status/1178455690786025472","😦 😦"
"pgzwicker","2019-09-29 16:44","1","1","Yeah, I came in like a wrecking ball 😁    Catamenial epilepsy is linked to peri-menopause but not studied well enough.    So I traded my period for epilepsy. Not sure that was a good trade 😁","","","","1178455549031137280","https://twitter.com/pgzwicker/status/1178455549031137280","😁 😦"
"miamohill","2019-09-29 16:44","0","0","WAIT @kanyewest had #SundayService at @allencathedral today in Queens?! 😦","","@kanyewest @allencathedral","#SundayService","1178455429241868288","https://twitter.com/miamohill/status/1178455429241868288","😦"
"hootmami","2019-09-29 16:43","0","1","This is gorgeous! 😦😦😦 https://twitter.com/pretty_gyrl_83/status/1178410034910367744 …","","","","1178455386950701056","https://twitter.com/hootmami/status/1178455386950701056","😦 😦 😦"
"BVAX","2019-09-29 16:43","0","0","Damn.  I didn’t see the game. Is it bad? 😦","","","","1178455383050002437","https://twitter.com/BVAX/status/1178455383050002437","😦"
"JaneRagains","2019-09-29 16:43","0","2","Robin just dodged around some deer. That was close 👀👀👀👀👀👀","","","","1178455292637585418","https://twitter.com/JaneRagains/status/1178455292637585418","👀 😦 🦌 🦌 🦌 🦌"
"SierraMistBTW","2019-09-29 16:43","0","0","I hate spiders so much but if it’s for my best friends life then sure 😦 😦 https://twitter.com/Spilling_The_T/status/1178004507659325441 …","","","","1178455276472524800","https://twitter.com/SierraMistBTW/status/1178455276472524800","😦 😱"
"smhshooky","2019-09-29 16:43","0","0","YOUR MIND😦😦😦😦😦😦","","","","1178455241068597248","https://twitter.com/smhshooky/status/1178455241068597248","😦 😦 🤯 🤯 🤩 🤩"
"alexsizemore24","2019-09-29 16:41","0","1","Getting swept by the Mets is not a good vibe heading into the postseason. 😦 #ChopOnhttps://twitter.com/Braves/status/1178443608531320832 …","","","#ChopOnhttps","1178454807855734784","https://twitter.com/alexsizemore24/status/1178454807855734784","😦"
"okbengal","2019-09-29 16:40","0","0","@JoeBiden is scared! 😦     Is he going to have his aides write some strongly worded letters to American enemies?    #winning @realDonaldTrump @FoxNewsSunday","","@JoeBiden @realDonaldTrump @FoxNewsSunday","#winning","1178454629484564480","https://twitter.com/okbengal/status/1178454629484564480","😦"
"Jitendr19707520","2019-09-29 16:40","0","0","I like SOBA. 😦","","","","1178454538522677248","https://twitter.com/Jitendr19707520/status/1178454538522677248","😦"
"ashleywhitekiss","2019-09-29 16:39","3","5","My poor twitter is just suffering 😦 no action on here","","","","1178454261715349510","https://twitter.com/ashleywhitekiss/status/1178454261715349510","😦"
"_PapiChuloChris","2019-09-29 16:39","0","0","The 49ers ain’t let the bucs do this my goodness 😦","","","","1178454236507471872","https://twitter.com/_PapiChuloChris/status/1178454236507471872","😦"
"e_rizioi","2019-09-29 16:38","0","0","@Kiss108 if you #PlayWhatAmI i’ll convince my mom to take my best friend and i to jingle ball 😳😳","","@Kiss108","#PlayWhatAmI","1178454097957150721","https://twitter.com/e_rizioi/status/1178454097957150721","😳 😦"
"e_rizioi","2019-09-29 16:37","0","0","@Kiss108 i’m listening right now so you should definitely #PlayWhatAmI 😦","","@Kiss108","#PlayWhatAmI","1178453891832307714","https://twitter.com/e_rizioi/status/1178453891832307714","😦"
"LDMcjason","2019-09-29 16:37","0","0","You didn't follow #PlayWhatAmI @mor1019 😦","","@mor1019","#PlayWhatAmI","1178453767118708736","https://twitter.com/LDMcjason/status/1178453767118708736","😦"
"Tony98Tony","2019-09-29 16:37","0","1","🤤Some people say the most crazies things.*Putin puppet Trump brightest and smartest housing Director🤤Ben Carson.*God help America. pic.twitter.com/IPU9c9nr8C","","","","1178453694205046784","https://twitter.com/Tony98Tony/status/1178453694205046784","🤤 😦"
"antiyeri","2019-09-29 16:36","0","1","WHY WTF I love interacting with you 😦😦","","","","1178453619449962496","https://twitter.com/antiyeri/status/1178453619449962496","😦 😦"
"maiadalyyy","2019-09-29 16:36","0","11","first time i think i’ve ever smiled in a photo- especially with my teeth😦 pic.twitter.com/jUt7cVO6XN","","","","1178453617990344708","https://twitter.com/maiadalyyy/status/1178453617990344708","😦"
"katiemopo1","2019-09-29 16:36","0","1","Sisssss 😦😦😦 come see meeeee","","","","1178453597857517568","https://twitter.com/katiemopo1/status/1178453597857517568","😦 😦 😰"
"__lilxtay","2019-09-29 16:31","0","0","Your a dude😦😦.. gotta go😦","","","","1178452256787746816","https://twitter.com/__lilxtay/status/1178452256787746816","😦 😦 🕺🏾"
"Maier12345","2019-09-29 16:30","0","0","WOW! OMG! 😦😦😦😦😦","","","","1178452037094109184","https://twitter.com/Maier12345/status/1178452037094109184","😦 😦 😦 😦 😦"
"filipe_bars","2019-09-29 16:30","0","2","Filipe: 😠😠😠😠😠😠😠😠😠  Felipe: 😠😠😠😠😠😠😠😠  Felps: 😠😠😠😠😠😠😠😠😠  Fifi: 😠😠😠😠😠😠🤬🤬🤬🤬🤬 https://twitter.com/itihyun/status/1178447684312670208 …","","","","1178451995302211585","https://twitter.com/filipe_bars/status/1178451995302211585","😠 🤬 🤬 😡 😠 😡 😠 😡 😤 😦 🤨 😠 😡 😠 🤨 🤔 🤨 🥰 😍 🤩 😚 🥰 😍 😙 🥰 😍 🥰 😍 😝 🤩 😉 🥰 😉 😍 😍 😛 🤩"
"__CallMeBee__","2019-09-29 16:30","0","0","Sometimes I feel I just let everyone down 😦","","","","1178451978986369024","https://twitter.com/__CallMeBee__/status/1178451978986369024","😦"
"Lois_Hairways","2019-09-29 16:28","0","0","Damn! I still watched an episode today. Damn!😦😦😦 https://twitter.com/Blaaq_ie/status/1178423122149675009 …","","","","1178451610151862274","https://twitter.com/Lois_Hairways/status/1178451610151862274","😦 😦 😦"
"evadeviyanip","2019-09-29 16:27","0","0","Di notice cokkk😦 https://twitter.com/YELLOWCLAW/status/1178256625146224640 …","","","","1178451175374327808","https://twitter.com/evadeviyanip/status/1178451175374327808","😦"
"raeannejustine_","2019-09-29 16:27","0","1","Who’s she😦😦","","","","1178451145460604929","https://twitter.com/raeannejustine_/status/1178451145460604929","😦 😍"
"Angel_for_rn","2019-09-29 16:26","1","0","PLEASE JUST PLAY THE SKNG @1027KIISFM @SeaveyDaniel @JonahMarais @whydontwemusic @ImZachHerron @corbynbesson #PlayWhatAmI😜😜😜😜 I THINK IMMA CALL IN BUT IM SCARED 😜 @JonahMarais","","@1027KIISFM @SeaveyDaniel @JonahMarais @whydontwemusic @ImZachHerron @corbynbesson @JonahMarais","#PlayWhatAmI","1178450989071949825","https://twitter.com/Angel_for_rn/status/1178450989071949825","😜 😜 😜 😜 😦"
"ithinkitstim","2019-09-29 16:22","0","2","drop your recent 5 emojis and let your followers decide if you’re a top, bottom, or switch 😭😭😭😭😭","","","","1178450033735327747","https://twitter.com/ithinkitstim/status/1178450033735327747","😭 😦 👌🏼 🤙🏼 🥰"
"belomodiba_","2019-09-29 16:22","0","0","I was 14😦😦","","","","1178449968308379650","https://twitter.com/belomodiba_/status/1178449968308379650","😦 😦"
"finelinepleaser","2019-09-29 16:22","0","0","ETHAN FOLAN FOLLOW ME PLEASE 🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳","","","","1178449891544178688","https://twitter.com/finelinepleaser/status/1178449891544178688","🧐 😳 😫 😋 👹 😦 😧 🤑 😧 👺 👹 😦 🤠 😧 🤮 🤧 😲 😷 🤢 😮 🤧 😶 😟 😋 😏 😒 😝 🤩 😒 😚 😎 🥳 🙁 😜 🤩 😏 😎 😕 😔 😎 🥳 😗 🤓 😔 😋 😒 😔 😋 😣 😋 😚 😟 😛 😒 😟"
"XPReflex77","2019-09-29 16:21","0","0","@dennisrodman saw my instagram story 😦😦😦 pic.twitter.com/x0arBxLaPy","","@dennisrodman","","1178449874494349312","https://twitter.com/XPReflex77/status/1178449874494349312","😦 🔥 🙏"
"ericapageadams","2019-09-29 16:19","0","5","Really beating myself up rn cause the door dash guy said “enjoy your food” and I said “you too” 😦","","","","1178449254353911808","https://twitter.com/ericapageadams/status/1178449254353911808","😦"
"vakluhhhka","2019-09-29 16:19","0","0","Sameeee😦","","","","1178449230697881600","https://twitter.com/vakluhhhka/status/1178449230697881600","😦"
"ChiefELHeru","2019-09-29 16:18","0","1","Gat damn 😦😦😦","","","","1178448991811510273","https://twitter.com/ChiefELHeru/status/1178448991811510273","😦 😦 😦"
"RyanWilliams_2","2019-09-29 16:18","0","14","He might not ever remember scoring this TD😦 https://twitter.com/SportsCenter/status/1178448197074784257 …","","","","1178448917610074112","https://twitter.com/RyanWilliams_2/status/1178448917610074112","😦"
"ADRIANADRIANAN","2019-09-29 16:17","0","0","what. u got a problem? 😦😦😦","","","","1178448827122012160","https://twitter.com/ADRIANADRIANAN/status/1178448827122012160","😦 😦 😦"
"wvlkcrs","2019-09-29 16:17","0","2","stolen from everyone    drop your five most recent emojis and let ur followers decide if you’re a top or bottom  ❤️❤️❤️❤️❤️","","","","1178448674357166080","https://twitter.com/wvlkcrs/status/1178448674357166080","❤️ 😌 💜 🤮 😦"
"NayPmb","2019-09-29 16:16","0","0","Y’all don’t understand how frustrated I be when an account pop up on my screen with yellow prop 65 on the account 😦","","","","1178448549350166529","https://twitter.com/NayPmb/status/1178448549350166529","😦"
"moniquedesi","2019-09-29 16:15","0","0","My name is Monique and I typed this with my eyes closed      Woah 😦 https://twitter.com/LinZeeNoLohan/status/1178448000198348800 …","","","","1178448317472264202","https://twitter.com/moniquedesi/status/1178448317472264202","😦"
"sammmbabammm","2019-09-29 16:15","0","0","Is everyone okay? 😦😦","","","","1178448267203375104","https://twitter.com/sammmbabammm/status/1178448267203375104","😦 😦"
"Yes_The_Real_Me","2019-09-29 16:15","0","0","Horrifying. I hope Bowman can pull through. 🤞🤞","","","","1178448238598397959","https://twitter.com/Yes_The_Real_Me/status/1178448238598397959","🤞 😦"
"cScannellous","2019-09-29 16:14","0","0","I wish I smelled like a tea cake 😦","","","","1178448037280133123","https://twitter.com/cScannellous/status/1178448037280133123","😦"
"cauley_97","2019-09-29 16:14","0","1","Hoooooooooly shit 😦😦😦 https://twitter.com/mkrwrt/status/1178436170235203586 …","","","","1178447882816557057","https://twitter.com/cauley_97/status/1178447882816557057","😦 😦 😦"
"leo_velarde_","2019-09-29 16:13","0","1","Wait, and the handler catch!? 😦","","","","1178447845642272768","https://twitter.com/leo_velarde_/status/1178447845642272768","😦"
"Almightyfran_","2019-09-29 16:13","1","2","Marcus Peters just got whacked 😦","","","","1178447730399727618","https://twitter.com/Almightyfran_/status/1178447730399727618","😦"
"PuffOut_mama","2019-09-29 16:11","0","0","talking to me girls : you ever wanted to use a strap on ? lol     them : HELL YEA . make them ugly stupid ass faces dudes make. 😦😦😦😦    😦😦😦    nika: OH 😦 oooo ! how about stopping when he tells you “don’t stop” i’d pull that mofo out on purpose every time. see if he like it😦","","","","1178447280757755906","https://twitter.com/PuffOut_mama/status/1178447280757755906","😦 😬 😶 🥴 😭 💀 😂 ☝🏽 😝"
"MeggGriffin","2019-09-29 16:10","0","0","Oh noooo 😦","","","","1178446986401456128","https://twitter.com/MeggGriffin/status/1178446986401456128","😦"
"_opiAh","2019-09-29 16:08","0","0","you’re in this cult with them 😦","","","","1178446472834097152","https://twitter.com/_opiAh/status/1178446472834097152","😦"
"djtripple978","2019-09-29 16:05","0","0","I’m getting smoked on fantasy 😦","","","","1178445809437888516","https://twitter.com/djtripple978/status/1178445809437888516","😦"
"sisnerdly","2019-09-29 16:05","0","6","Nerds!! ❤   It's been a crazy busy day. But I finally have time to sit down & edit on our next #StrangerThings reaction, episode 1x05. Check out our new #GOT reaction on YouTube, if only to watch  Belinda go to town on a big lollipop. Yeeeah. ❤❤ https://youtu.be/AOqM3f-NZbM ","","","#StrangerThings #GOT","1178445642043203584","https://twitter.com/sisnerdly/status/1178445642043203584","❤ 😦 😂"
"nadzjewel","2019-09-29 16:04","0","0","I received the longest paragraph today 😦    Wow ladies the tables really have turned pic.twitter.com/gzlTqXe0VJ","","","","1178445570375127067","https://twitter.com/nadzjewel/status/1178445570375127067","😦"
"tayyabg89759416","2019-09-29 16:04","0","0","good girl god bless you...😦$","","","","1178445559419551744","https://twitter.com/tayyabg89759416/status/1178445559419551744","😦"
"sorveteeeee","2019-09-29 16:03","0","0","Older?! 😦 I know I should search in Google... but I thought until now that anime is a recent thing, like since 1980 😦","","","","1178445313205514240","https://twitter.com/sorveteeeee/status/1178445313205514240","😦 🤔"
"Crazypost5","2019-09-29 16:02","0","0","Good offer 😦but i dont like it sorry","","","","1178445003648987136","https://twitter.com/Crazypost5/status/1178445003648987136","😦"
"Real_Cyril","2019-09-29 16:02","0","0","No b scam be this????😦😦😦","","","","1178444986574151682","https://twitter.com/Real_Cyril/status/1178444986574151682","😦 😦 😦"
"anancientwell","2019-09-29 16:02","0","1","Wait…wut?!?! 😦 https://twitter.com/seldo/status/1178041845038776320 …","","","","1178444908996284416","https://twitter.com/anancientwell/status/1178444908996284416","😦"
"Mutatina_Donald","2019-09-29 16:01","0","1","To commit suicide??😦😦 u encourage them to die early","","","","1178444785474052097","https://twitter.com/Mutatina_Donald/status/1178444785474052097","😦 😦"
"ghostofbenin","2019-09-29 16:01","0","1","Wooow So all this years you haven't been following me   Jesu😦","","","","1178444653357670400","https://twitter.com/ghostofbenin/status/1178444653357670400","😦"
"booeth","2019-09-29 16:01","0","0","😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😂😂😂😂😂😂😂😂😂😂😂😂 FOLLOW ME","","","","1178444625721344001","https://twitter.com/booeth/status/1178444625721344001","😂 😳 😂 😳 😂 😳 😂 😌 😳 😳 😂 🔐 😬 😭 😬 ♥️ 😬 😦 😬 😦 💜 😌 😎 😬 😬 😌 😬 😌 😬 😌 😦 😬 😦 💜 😦 💜 😘 😳 😌 😬 😌 😬 😦 😦 💜 😦 ✌️ 😦 ✌️ 😌 😎 😌 😳 😂 😬 😌 💜 😌 💜 😦 💜 😌 😳 😦 😳 😦 💜 😦 ✌️ 😦 😬 😳 😬 😌 😌 😬"
"immortaldevito","2019-09-29 15:59","0","2","my two emotions while watching barry: 😨😨😨 & 😨😨😨","","","","1178444314227200000","https://twitter.com/immortaldevito/status/1178444314227200000","😨 😟 😦 🥰 🤣 😎"
"SANRAIT0","2019-09-29 15:59","0","1","[[ im boutta rescue u right now 😦😦😦!!","","","","1178444304378777601","https://twitter.com/SANRAIT0/status/1178444304378777601","😦 😦 😦"
"cruelscorpio","2019-09-29 15:59","0","1","omg a date😦","","","","1178444158408593409","https://twitter.com/cruelscorpio/status/1178444158408593409","😦"
"IkesDavid","2019-09-29 15:59","1","1","Sometimes i don't understand this lady😦😦   Sometimes i also think she has split personalities😦😦😦","","","","1178444093053120512","https://twitter.com/IkesDavid/status/1178444093053120512","😦 😷 😅 😂 😂"
"Msilva13_","2019-09-29 15:58","0","1","I wanna know how buddy got his windows so clean in the second pic 😦","","","","1178444027055595520","https://twitter.com/Msilva13_/status/1178444027055595520","😦"
"MollySnacks","2019-09-29 15:57","0","1","😦 I’ve been roasted.... https://twitter.com/Rude_Astrology/status/1178443500439908352 …","","","","1178443649207668737","https://twitter.com/MollySnacks/status/1178443649207668737","😦"
"laaannnz","2019-09-29 15:56","0","0","Last night I dreamt that a baby was going to sleep and got their blanket caught on their face. I woke up to bbydaddy saying something woke him up & he saw our bby with the blanket on her face 😦😦😦","","","","1178443512028598272","https://twitter.com/laaannnz/status/1178443512028598272","😦 😦 😦"
"garyswan2","2019-09-29 15:56","0","0","Ill informed people or scare mongering tactics from the paper to keep alight the brexit debate I’m afraid 😦","","","","1178443481112403968","https://twitter.com/garyswan2/status/1178443481112403968","😦"
"bovisstercuss","2019-09-29 15:55","0","0","im also pretty sure i tweeted something the other day but its not on this account and its not on my main so it mustve been my dream and woAH thats trippy 😦😦","","","","1178443323155058688","https://twitter.com/bovisstercuss/status/1178443323155058688","😦 💀"
"tami282","2019-09-29 15:55","0","0","Well @Vikings lost 😦😦","","@Vikings","","1178443089448488960","https://twitter.com/tami282/status/1178443089448488960","😦 😐"
"cuteboo53308926","2019-09-29 15:53","0","3","OMG ike is gone why nah 😱😱😱😱 #BBNaijaTwistpic.twitter.com/4ckIVrOFZX","","","#BBNaijaTwistpic","1178442739391832065","https://twitter.com/cuteboo53308926/status/1178442739391832065","😱 😱 😦 😦"
"asia742","2019-09-29 15:52","1","2","I don't know who sculpted that, but they don't look like poor migrants from our century. 😦","","","","1178442417671987200","https://twitter.com/asia742/status/1178442417671987200","😦"
"armorpetals","2019-09-29 15:51","0","0","was this two years ago 😦","","","","1178442089094238208","https://twitter.com/armorpetals/status/1178442089094238208","😦"
"MHCrozB","2019-09-29 15:49","0","1","Sorry I missed it 😦","","","","1178441750651817986","https://twitter.com/MHCrozB/status/1178441750651817986","😦"
"apple3_14159","2019-09-29 15:49","0","2","lmaooo bruh i didn’t even say anything to him i just looked at him like 😦 and turned around","","","","1178441606871097345","https://twitter.com/apple3_14159/status/1178441606871097345","😦"
"KBaretto_","2019-09-29 15:48","0","1","Girl right like I saw that and I said 😦","","","","1178441522074836996","https://twitter.com/KBaretto_/status/1178441522074836996","😦"
"ravneetmandla","2019-09-29 15:48","0","0","This is so sad😦","","","","1178441520447475712","https://twitter.com/ravneetmandla/status/1178441520447475712","😦"
"its_taylorrr12","2019-09-29 15:48","1","3","imagine me being this in l*ve with oomf 😦","","","","1178441358077579264","https://twitter.com/its_taylorrr12/status/1178441358077579264","😦"
"ssamyens","2019-09-29 15:47","0","0","wait yena had her bday vlive last night without the maknae line 😦","","","","1178441275822882816","https://twitter.com/ssamyens/status/1178441275822882816","😦"
"hIackpink","2019-09-29 15:47","0","2","wait omg......this makes so much sense 😦 https://twitter.com/lalisugar/status/1178440191301828608 …","","","","1178441119908159488","https://twitter.com/hIackpink/status/1178441119908159488","😦"
"starryhyejoo","2019-09-29 15:47","0","1","the 😦 emoji sends,, what do you think i have in there","","","","1178441092490043393","https://twitter.com/starryhyejoo/status/1178441092490043393","😦"
"TheShyGuy69","2019-09-29 15:45","0","1","There might not be a stream tonight. Sudden headache is sudden. 😦","","","","1178440763354615808","https://twitter.com/TheShyGuy69/status/1178440763354615808","😦"
"doslunasligth","2019-09-29 15:45","0","0","Hell yes 😦😦😦😦😦😦 https://twitter.com/iLuElite/status/1175489631825072129 …","","","","1178440754030465025","https://twitter.com/doslunasligth/status/1178440754030465025","😦 😦 😦 🧨 🧨 🧨"
"Vrtista_","2019-09-29 15:45","1","1","I love Tom & Jerry so much 😦 https://twitter.com/littlexbirdy/status/1178131797433028609 …","","","","1178440628616589312","https://twitter.com/Vrtista_/status/1178440628616589312","😦"
"BeachlifeisB","2019-09-29 15:44","0","1","They are very susceptible to rabies. Be careful if it is overly friendly or aggressive😦","","","","1178440479718944769","https://twitter.com/BeachlifeisB/status/1178440479718944769","😦"
"GaryAllitt","2019-09-29 15:43","0","2","First they came for the comedians 😦","","","","1178440275913560064","https://twitter.com/GaryAllitt/status/1178440275913560064","😦"
"VLEXNDR","2019-09-29 15:43","0","0","what the fuck is this 😦","","","","1178440250303156226","https://twitter.com/VLEXNDR/status/1178440250303156226","😦"
"saybigfella","2019-09-29 15:42","0","0","who do y’all have sex with i’m concerned 😦 https://twitter.com/shechokesme/status/1178042569193873408 …","","","","1178440002235256839","https://twitter.com/saybigfella/status/1178440002235256839","😦"
"habibaelabsy_","2019-09-29 15:42","0","11","WAITING FOR A7LA SURPRISE 😦😦😦!","","","","1178439946878832640","https://twitter.com/habibaelabsy_/status/1178439946878832640","😦 💖 💖"
"RhymesWithJack","2019-09-29 15:42","0","1","Unfortunately? 😦 @BillyJr17","","@BillyJr17","","1178439829693947904","https://twitter.com/RhymesWithJack/status/1178439829693947904","😦"
"chambgreer","2019-09-29 15:41","0","1","IM CIEONG 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🏡🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰🍰. ETHAN LOOOOOOK","","","","1178439802041126912","https://twitter.com/chambgreer/status/1178439802041126912","🥺 🏡 🍼 🍰 🍼 🍼 😌 💖 😆 🐬 😱 😇 😭 😑 😭 🙃 ❤️ 🐬 ❤️ 💖 🙃 🙏 ❤️ 🥰 ✋ 🙏 🐬 🐬 🥴 😌 🐬 😬 😲 😮 🤫 😦 😐 😮 😵 🤙 🤙 🗣 💪 🧑 🧑 💪 🦄 🦄 🐢 🐝 🦑 🦆 🦕 🦐 🐴 🦞 🦄 🦑 🐝 🐍 🐝 🦗 🦗 🦇 🦇 🐍 🦉 🐠 🐟 🦆 🦀 🦆 🦅 🦈 🦉 🐋 🦉 🐠 🦇 🐬 🦀 🦅 🐠 🦉 🦑 🦗 🦇 🦞 🦅 🐟 🦆 🦅 🦑 🦉 🦞 🦅 🦆 🦆 🦅 🦅 🦉 🐟 🦇 🐍 🦓 🐧 🐧 🐘 🦛 🦉 🦍 🦓 🦓 🐳"
"junktoaster","2019-09-29 15:41","0","1","Keegan... It's literally my last name... 😦","","","","1178439769887395840","https://twitter.com/junktoaster/status/1178439769887395840","😦"
"carnicerx","2019-09-29 15:41","0","0","B. But my name isnt Grace 😦","","","","1178439566031835142","https://twitter.com/carnicerx/status/1178439566031835142","😦"
"8Ietters","2019-09-29 15:39","0","0","@Z1043 you should definitely #PlayWhatAmI by @whydontwemusic @JonahMarais 😦😦😦😦😦😦","","@Z1043 @whydontwemusic @JonahMarais","#PlayWhatAmI","1178439291535577088","https://twitter.com/8Ietters/status/1178439291535577088","😦 😭 😳 😧 😫 😤"
"NSKL_","2019-09-29 15:39","0","0","Wait what 😦","","","","1178439090355789826","https://twitter.com/NSKL_/status/1178439090355789826","😦"
"dlpaff","2019-09-29 15:38","0","0","My titts were so nice when my milk came in 😦","","","","1178438891302510593","https://twitter.com/dlpaff/status/1178438891302510593","😦"
"April_Infinity","2019-09-29 15:37","0","1","Somebody called me Rachel again. 😦 pic.twitter.com/xFzwqeMiFq","","","","1178438631679094784","https://twitter.com/April_Infinity/status/1178438631679094784","😦"
"icyypink","2019-09-29 15:37","0","0","Haaaa. You have a girl?! 😲😲","","","","1178438616537800705","https://twitter.com/icyypink/status/1178438616537800705","😲 😦"
"PARK5EONGHWA","2019-09-29 15:36","0","0","what’s in the drawers 😦","","","","1178438540436414464","https://twitter.com/PARK5EONGHWA/status/1178438540436414464","😦"
"jerzyPeach89","2019-09-29 15:36","0","0","Ooh Myy Lord😱😱😱😱😱","","","","1178438465744060416","https://twitter.com/jerzyPeach89/status/1178438465744060416","😱 😦 😍 🤤 😍"
"lynne_winnifred","2019-09-29 15:34","0","3","checking on someone.    Me: hey, I didn't see you in class today, hope you are good.   SM: yea, I didn't see me too.    😮😮😮","","","","1178437906777722880","https://twitter.com/lynne_winnifred/status/1178437906777722880","😮 😦 😦"
"Sleepinq_donut","2019-09-29 15:34","0","0","big sad 😦😦","","","","1178437851253362688","https://twitter.com/Sleepinq_donut/status/1178437851253362688","😦 😔"
"kasinduuu","2019-09-29 15:31","0","1","😦😦 well I’m used to the one i say","","","","1178437185676165121","https://twitter.com/kasinduuu/status/1178437185676165121","😦 😦"
"faavourr","2019-09-29 15:31","0","0","Yeah this is above me now 😦","","","","1178437109717360642","https://twitter.com/faavourr/status/1178437109717360642","😦"
"SoCalValerie","2019-09-29 15:28","0","8","I didn’t know you still watched hockey! 😦 https://twitter.com/TheTraciBrooks/status/1178436067323596800 …","","","","1178436388494159872","https://twitter.com/SoCalValerie/status/1178436388494159872","😦"
"MareReee","2019-09-29 15:28","0","1","I started playing it btw 😦","","","","1178436346395811841","https://twitter.com/MareReee/status/1178436346395811841","😦"
